Map,Idx,NameSingle,NamePlural,Typ,Lvl,LvlRnd,Count,Adds,Flee%,Cast%,Drop%,XP,Gold
22,21,Daring McDoughty Dipper,Daring McDoughty Dippers,35,15,0,5,1,40,65,20,10888,332
22,22,Testy Trollish Tracker,Testy Trollish Trackers,32,13,0,7,1,60,50,20,11755,222
22,23,Sinister Scottish Slayer,Sinister Scottish Slayers,30,13,0,6,1,60,50,20,11899,311
22,24,Raging Roxburgh Robber,Raging Roxburgh Robbers,34,15,0,5,1,40,75,15,12767,877
22,25,Sinister Sylvan Slasher,Sinister Sylvan Slashers,24,15,0,4,0,40,15,15,12566,231
22,26,Mad McUgly Mangemonger,Mad McUgly Mangemongers,25,15,0,5,0,40,20,15,13630,133
22,27,Testy Scottish Thane,Testy Scottish Thanes,26,13,0,5,0,60,25,15,13583,234
22,28,Evil Ectoplasmic Entity,Evil Ectoplasmic Entities,9,14,0,4,0,50,50,22,11132,287
22,29,Powerful Protoplasmic Phantom,Powerful Protoplasmic Phantoms,11,13,0,4,0,60,35,25,13588,346
22,30,Nasty Nosferatu,Nasty Nosferatu,12,13,0,3,0,70,33,25,14000,445
22,31,Vampyre Bat,Vampyre Bats,16,13,0,5,0,40,80,20,13866,76
22,32,Improper Pincher,Improper Pinchers,19,13,0,5,1,70,60,25,14843,499
22,33,Dour McDoughty Duke,Dour McDoughty Dukes,28,14,0,5,0,70,15,25,12420,457
22,34,Canny Caber Champion,Canny Caber Champions,27,13,0,5,0,70,35,25,13651,355
22,35,Destructive Dryburgh Dragon,Destructive Dryburgh Dragons,14,14,0,4,0,70,50,25,17745,983
22,36,Housesteads Harpy,Housesteads Harpies,15,13,0,5,0,70,50,25,10112,265
22,37,Macbeth's Ghost,Macbeth's Ghost,20,13,0,1,0,0,50,25,24552,1988
22,38,Macbeth's Ghost,Macbeth's Ghost,20,14,0,1,0,0,50,25,29145,2342
22,39,Macbeth's Ghost,Macbeth's Ghost,20,15,0,1,0,0,50,25,34588,2947
23,0,Grampian Goblin,Grampian Goblins,23,12,0,4,1,60,50,15,7522,340
23,1,Lindisfarne Lord,Lindisfarne Lords,26,12,0,4,0,60,50,15,6454,104
23,2,Mild Minotaur,Mild Minotaurs,3,12,0,3,0,110,0,25,6933,210
23,3,Middling Minotaur,Middling Minotaurs,3,13,0,3,0,110,0,25,8002,435
23,4,Eery Ectoplasmic Entity,Eery Ectoplasmic Entities,9,14,0,2,0,70,50,22,8432,287
23,5,Puny Protoplasmic Phantom,Puny Protoplasmic Phantoms,11,11,0,3,1,80,95,25,7333,123
23,6,Protoplasmic Phantom,Protoplasmic Phantoms,11,12,0,2,0,80,60,25,9565,234
23,7,Nimble Nosferatu,Nimble Nosferatu,12,12,0,2,0,90,33,25,8545,192
23,8,Sibilant Snakehead ,Sibilant Snakeheads,6,13,0,5,0,90,35,25,6511,240
23,9,Scary Skull,Scary Skulls,8,12,0,3,0,90,0,25,7882,120
23,10,Little Ol' Lich,Little Ol' Liches,10,11,0,4,0,90,95,25,6543,453
23,11,Lucky Ol' Lich,Lucky Ol' Liches,10,12,0,4,0,90,95,25,8675,667
23,12,Mean McUgly Marauder,Mean McUgly Marauders,36,12,0,5,0,87,85,20,6321,367
23,13,Caber Champion,Caber Champions,27,12,0,3,0,98,30,20,7455,295
23,14,Slyfoot Slayer,Slyfoot Slayers,33,12,0,3,0,90,35,25,7003,355
23,15,Sneaky Slyfoot Slayer,Sneaky Slyfoot Slayers,33,13,0,3,0,90,35,25,9000,354
23,16,Daring McDoughty Dipper,Daring McDoughty Dipper,35,14,0,5,1,70,95,20,8345,251
23,17,Dastardly McDoughty Dipper,Dastardly McDoughty Dipper,35,15,0,5,1,70,70,20,9500,420
23,18,Mild McDinky Murderer,Mild McDinky Murderers,37,12,0,5,1,80,25,20,9121,222
23,19,Mad McDinky Murderer,Mad McDinky Murderers,37,13,0,5,1,80,25,20,10000,311
23,20,Crafty Caber Champion,Crafty Caber Champions,27,13,0,3,0,98,30,20,10676,477
23,21,Mean McMinimal Marauder,Mean McMinimal Marauders,38,12,0,3,0,90,15,25,8066,458
23,22,Testy Trollish Tracker,Testy Trollish Trackers,32,13,0,4,1,80,50,20,9123,222
23,23,High Priestess,High Priestesses,40,12,0,3,0,60,80,20,8000,288
23,24,Gruesome Grampian Goblin,Gruesome Grampian Goblins,23,13,0,4,1,60,40,15,12003,505
23,25,Lindisfarne Lord,Lindisfarne Lords,26,13,0,4,0,60,50,15,11002,304
23,26,Carlisle Conjerer,Carlisle Conjurer,43,12,0,4,0,60,95,15,9505,133
23,27,Cunning Carlisle Conjerer,Cunning Carlisle Conjurer,43,13,0,4,0,60,95,15,12088,320
23,28,Evil Ectoplasmic Entity,Evil Ectoplasmic Entities,9,14,0,2,0,70,50,22,9432,287
23,29,Powerful Protoplasmic Phantom,Powerful Protoplasmic Phantoms,11,13,0,2,0,80,35,25,13760,346
23,30,Nasty Nosferatu,Nasty Nosferatu,12,13,0,2,0,90,33,25,14321,445
23,31,Horrible High Priestess,Horrible High Priestesses,40,13,0,4,0,60,80,20,12833,176
23,32,Marvelous McUgly Marauder,Marvelous McUgly Marauders,36,13,0,5,0,87,85,20,10001,500
23,33,Masterful McMinimal Marauder,Masterful McMinimal Marauders,38,13,0,3,0,90,15,25,11334,458
23,34,Sorcerous Scottish Slayer,Sorcerous Scottish Slayers,34,13,0,3,0,90,35,25,12651,355
23,35,Lordly Ol' Lich,Lordly Ol' Liches,10,13,0,4,0,90,95,25,12750,891
23,36,Frightening Femur,Frightening Femurs,8,13,0,3,0,90,0,25,10678,265
23,37,Sorcerous Snakehead,Sorcerous Snakeheads,6,14,0,3,0,90,35,25,11980,673
23,38,Mighty Minotaur,Mighty Minotaurs,3,14,0,3,0,110,0,25,10438,823
23,39,Carlisle Colossus,Carlisle Colossi,17,13,0,3,0,110,30,25,13000,200
24,0,Despicable McDinky,Despicable McDinkies,37,14,0,3,0,44,25,15,9500,340
24,1,Mystical McDoughty,Mystical McDoughties,44,14,0,3,0,44,100,15,7877,343
24,2,Regal Reiver,Regal Reivers,22,14,0,3,0,44,25,25,7799,402
24,3,Sinister Scotswoman,Sinister Scotswomen,30,14,0,3,0,44,25,25,9588,340
24,4,Sinister Scotsman,Sinister Scotsman,23,14,0,3,0,44,25,22,7866,343
24,5,Sinister Slyfoot Sniper,Sinister Slyfoot Snipers,33,15,0,3,0,44,25,25,7755,402
24,6,Demonic McDinky Duchess,Demonic McDinky Duchesses,29,14,1,3,0,44,25,25,9555,340
24,7,Terrible McMinimal Thief,Terrible McMinimal Thieves,38,14,1,3,0,44,25,25,7877,343
24,8,Mighty McUgly Marauder,Mighty McUgly Marauders,36,14,1,3,0,44,25,25,7755,402
24,9,Murderous Maxwell Mage,Murderous Maxwell Magi,43,14,1,3,0,44,100,25,9555,340
24,10,Necromantic Northlands Nun,Necromantic Northlands Nuns,40,14,1,3,0,44,90,25,7877,343
24,11,Cannibalistic Caber Camper,Cannibalistic Caber Campers,32,14,1,3,0,44,25,25,7755,402
24,12,Terrible Trollish Thane,Terrible Trollish Thanes,27,15,0,3,0,44,25,20,9555,340
24,13,Ogrish Overlord,Ogrish Overlords,26,14,1,3,0,44,25,20,7877,343
24,14,Mighty McMinimal Mage,Mighty McMinimal Magi,46,14,1,3,0,44,100,25,9555,340
24,15,Sinister Slyfoot Saint,Sinister Slyfoot Saints,41,14,1,3,0,44,90,25,7877,343
24,16,Harpier,Harpiers,15,14,0,1,0,44,95,25,11222,355
24,17,Hell Kite,Hell Kites,16,14,0,2,0,44,95,25,15542,452
24,18,Hellhound,Hellhounds,13,15,0,1,0,44,80,20,14521,442
24,19,Cobra Queen,Cobra Queens,6,15,0,1,0,44,25,20,15551,311
24,20,Hedgepig,Hedgepigs,5,15,0,1,0,44,0,20,13433,522
24,21,Brahma Bully,Brahma Bullies,3,15,0,1,0,44,0,25,9213,458
24,22,Key Lime Blancmange,Key Lime Blancmanges,2,15,0,1,0,44,0,20,8211,222
24,23,Brinded Cat,Brinded Cats,1,15,0,1,0,44,0,15,14222,346
24,24,Brinded Cat,Brinded Cats,1,15,0,2,0,44,0,15,14222,345
24,25,Brinded Cat,Brinded Cats,1,15,0,3,0,44,0,15,14222,345
24,26,Key Lime Blancmange,Key Lime Blancmanges,2,15,0,2,0,44,0,20,8211,222
24,27,Brahma Bully,Brahma Bullies,3,15,0,2,0,44,0,25,9213,458
24,28,Hedgepig,Hedgepigs,5,15,0,2,0,44,0,20,13433,522
24,29,Hedgepig,Hedgepigs,5,15,0,3,0,44,0,20,13433,522
24,30,Cobra Queen,Cobra Queens,6,15,0,2,0,44,25,20,15551,311
24,31,Hellhound,Hellhounds,13,15,0,2,0,44,80,20,14521,442
24,32,Greater Wyrm,Greater Wyrms,14,14,0,2,1,44,25,20,18000,500
24,33,Debateable Dragon,Debateable Dragons,14,14,0,2,1,44,95,20,18000,511
24,34,Harpier,Harpiers,15,14,0,2,0,44,50,25,11222,355
24,35,Large Harpier,Large Harpiers,15,15,0,2,0,44,25,25,18883,566
24,36,Huge Hell Kite,Huge Hell Kites,16,15,0,2,0,44,95,25,15542,452
24,37,Lady Macbeth,Lady Macbeth,21,1,0,1,0,0,30,25,25000,25000
24,38,Lady Macbeth,Lady Macbeth,21,2,0,1,0,0,30,25,30000,30000
24,39,Lady Macbeth,Lady Macbeth,21,3,0,1,0,0,30,25,35000,35000
25,0,Dastardly McDinky,Dastardly McDinkies,37,15,0,3,0,44,25,15,14442,583
25,1,Monstrous McDoughty Mage,Monstrous McDoughty Magi,44,15,0,3,0,44,100,15,14442,547
25,2,Royal Reiver,Royal Reivers,22,15,0,3,0,44,25,25,14442,504
25,3,Raging Orc Ranger,Raging Orc Rangers,30,15,0,3,0,44,25,25,14442,525
25,4,Berserk Orc Barbarian,Berserk Orc Barbarians,23,15,0,3,0,44,25,22,14442,585
25,5,Dastardly McDoughty Duke,Dastardly McDoughty Dukes,28,15,0,3,0,44,25,25,14442,565
25,6,Nasty Gnome Necromancer,Nasty Gnome Necromancers,45,14,1,3,0,44,100,25,14442,543
25,7,Calcified Critter,Calcified Critters,8,14,0,3,0,44,0,25,12831,192
25,8,Terrifying Tibia,Terrifying Tibias,8,15,0,3,0,44,0,25,16444,244
25,9,Wormy Wizard,Wormy Wizards,10,14,0,3,0,44,100,25,15111,442
25,10,Liddesdale Lich Lord,Liddesdale Lich Lords,10,15,0,3,0,44,100,25,16341,800
25,11,Weird Wraith Wizard,Weird Wraith Wizards,11,14,0,3,0,44,95,25,14552,680
25,12,Vampiric Vizier,Vampiric Viziers,12,14,0,3,0,44,50,15,16024,368
25,13,Greatest Wyrm,Greatest Wyrm,14,15,0,3,0,44,30,20,16355,673
25,14,Potent Prodder,Potent Prodders,19,14,0,3,0,44,95,15,15856,366
25,15,Potent Prodder,Potent Prodders,19,14,0,3,0,44,95,15,14730,353
25,16,Frightening Forker,Frightening Forkers,19,15,0,3,0,44,95,15,21111,320
25,17,Terrible Tynesdale Titan,Terrible Tynesdale Titans,18,14,0,3,0,44,0,25,14111,346
25,18,Cheviot Colossus,Cheviot Colossi,17,14,0,3,0,44,0,20,11676,478
25,19,Roxburgh Robots,Roxburgh Robots,17,14,0,3,0,44,0,20,12676,477
25,20,Charging Cheviot Colossus,Charging Cheviot Colossi,17,15,0,3,0,44,0,20,12676,477
25,21,Cromagnan Conjuror,Cromagnon Conjurors,7,14,0,3,0,44,100,25,16879,445
25,22,Careful Cromagnan Conjuror,Careful Cromagnon Conjurors,7,14,0,3,0,44,100,25,16879,445
25,23,Cunning Cromagnan Conjuror,Cunning Cromagnon Conjurors,7,15,0,3,0,44,100,25,23133,445
25,24,Vengeful Vampiric Vizier,Vengeful Vampiric Vizier,12,15,0,4,0,44,50,15,22942,500
25,25,Wroth Wraith Wizard,Wroth Wraith Wizards,11,15,0,4,0,44,95,25,21121,667
25,26,True Dragon,True Dragons,14,15,0,4,0,44,90,20,16621,673
25,27,Frightening Forker,Frightening Forkers,19,15,0,4,0,44,95,15,21111,320
25,28,Now That's A Giant,Now Those Are Giants,18,15,0,4,0,44,0,25,18332,346
25,29,Raging Roxburgh Robot,Raging Roxburgh Robots,17,15,0,4,0,44,0,25,19311,346
25,30,Crafty Cromagnan Conjuror,Crafty Cromagnon Conjurors,7,15,0,4,0,44,100,25,25001,444
25,31,Galatea,Galatea,21,4,0,1,0,0,10,0,40000,6000
25,32,Deirdre,Deirdre,21,5,0,1,0,0,10,0,45000,6000
25,33,Cassandra,Cassandra,21,6,0,1,0,0,10,0,50000,6000
25,34,Galatea,Galatea,21,7,0,1,0,0,30,0,40000,6000
25,35,Deirdre,Deirdre,21,8,0,1,0,0,30,0,45000,6000
25,36,Cassandra,Cassandra,21,9,0,1,0,0,30,0,50000,6000
25,37,Galatea,Galatea,21,10,0,1,0,0,50,0,40000,6000
25,38,Deirdre,Deirdre,21,11,0,1,0,0,50,0,45000,6000
25,39,Cassandra,Cassandra,21,12,0,1,0,0,50,0,50000,6000
26,0,Grampian Goblin,Grampian Goblins,23,12,0,4,1,60,50,15,7522,340
26,1,Lindisfarne Lord,Lindisfarne Lords,26,12,0,4,0,60,50,15,6454,104
26,2,Mild Minotaur,Mild Minotaurs,3,12,0,3,0,110,0,25,6933,210
26,3,Middling Minotaur,Middling Minotaurs,3,13,0,3,0,110,0,25,8002,435
26,4,Eery Ectoplasmic Entity,Eery Ectoplasmic Entities,9,14,0,2,0,70,50,22,8432,287
26,5,Puny Protoplasmic Phantom,Puny Protoplasmic Phantoms,11,11,0,3,1,80,95,25,7333,123
26,6,Protoplasmic Phantom,Protoplasmic Phantoms,11,12,0,2,0,80,60,25,9565,234
26,7,Nimble Nosferatu,Nimble Nosferatu,12,12,0,2,0,90,33,25,8545,192
26,8,Sibilant Snakehead ,Sibilant Snakeheads,6,13,0,4,0,90,35,25,6511,240
26,9,Scary Skull,Scary Skulls,8,12,0,3,0,90,0,25,7882,120
26,10,Little Ol' Lich,Little Ol' Liches,10,11,0,4,0,90,95,25,6543,453
26,11,Lucky Ol' Lich,Lucky Ol' Liches,10,12,0,4,0,90,95,25,8675,667
26,12,Mean McUgly Marauder,Mean McUgly Marauders,36,12,0,5,0,87,85,20,6321,367
26,13,Caber Champion,Caber Champions,27,12,0,3,0,98,30,20,7455,295
26,14,Slyfoot Slayer,Slyfoot Slayers,33,12,0,3,0,90,35,25,7003,355
26,15,Sneaky Slyfoot Slayer,Sneaky Slyfoot Slayers,33,13,0,3,0,90,35,25,9000,354
26,16,Daring McDoughty Dipper,Daring McDoughty Dipper,35,14,0,5,1,70,95,20,8345,251
26,17,Dastardly McDoughty Dipper,Dastardly McDoughty Dipper,35,15,0,5,1,70,70,20,9500,420
26,18,Mild McDinky Murderer,Mild McDinky Murderers,37,12,0,5,1,80,25,20,9121,222
26,19,Mad McDinky Murderer,Mad McDinky Murderers,37,13,0,5,1,80,25,20,10000,311
26,20,Crafty Caber Champion,Crafty Caber Champions,27,13,0,3,0,98,30,20,10676,477
26,21,Mean McMinimal Marauder,Mean McMinimal Marauders,38,12,0,3,0,90,15,25,8066,458
26,22,Testy Trollish Tracker,Testy Trollish Trackers,32,13,0,4,1,80,50,20,9123,222
26,23,High Priestess,High Priestesses,40,12,0,3,0,60,80,20,8000,288
26,24,Gruesome Grampian Goblin,Gruesome Grampian Goblins,23,13,0,4,1,60,40,15,12003,505
26,25,Lindisfarne Lord,Lindisfarne Lords,26,13,0,4,0,60,50,15,11002,304
26,26,Carlisle Conjerer,Carlisle Conjurer,43,12,0,4,0,60,95,15,9505,133
26,27,Cunning Carlisle Conjerer,Cunning Carlisle Conjurer,43,13,0,4,0,60,95,15,12088,320
26,28,Evil Ectoplasmic Entity,Evil Ectoplasmic Entities,9,14,0,2,0,70,50,22,9432,287
26,29,Powerful Protoplasmic Phantom,Powerful Protoplasmic Phantoms,11,13,0,2,0,80,35,25,13760,346
26,30,Nasty Nosferatu,Nasty Nosferatu,12,13,0,2,0,90,33,25,14321,445
26,31,Horrible High Priestess,Horrible High Priestesses,40,13,0,4,0,60,80,20,12833,176
26,32,Marvelous McUgly Marauder,Marvelous McUgly Marauders,36,13,0,5,0,87,85,20,10001,500
26,33,Masterful McMinimal Marauder,Masterful McMinimal Marauders,38,13,0,3,0,90,15,25,11334,458
26,34,Sorcerous Scottish Slayer,Sorcerous Scottish Slayers,34,13,0,3,0,90,35,25,12651,355
26,35,Lordly Ol' Lich,Lordly Ol' Liches,10,13,0,4,0,90,95,25,12750,891
26,36,Frightening Femur,Frightening Femurs,8,13,0,3,0,90,0,25,10678,265
26,37,Sorcerous Snakehead,Sorcerous Snakeheads,6,14,0,2,0,90,35,25,11980,673
26,38,Delicate Dryburgh Dragon,Delicate Dryburgh Dragons,14,10,0,5,0,110,60,25,9989,1507
26,39,Delicate Dryburgh Dragon,Delicate Dryburgh Dragons,14,12,0,5,0,110,60,25,13021,1507
27,0,Roxburgh Robber,Roxburgh Robbers,34,14,0,4,1,60,75,15,5666,690
27,1,Sly Sylvan Slasher,Sly Sylvan Slashers,24,14,0,3,0,60,15,15,5323,104
27,2,Mild Minotaur,Mild Minotaurs,3,12,0,3,0,110,0,25,5477,210
27,3,Middling Minotaur,Middling Minotaurs,3,13,0,3,0,110,0,25,6001,435
27,4,Eery Ectoplasmic Entity,Eery Ectoplasmic Entities,9,14,0,2,0,70,50,22,6429,287
27,5,Puny Protoplasmic Phantom,Puny Protoplasmic Phantoms,11,11,0,3,1,80,95,25,5588,123
27,6,Protoplasmic Phantom,Protoplasmic Phantoms,11,12,0,2,0,80,60,25,6578,234
27,7,Nimble Nosferatu,Nimble Nosferatu,12,12,0,2,0,90,33,25,6247,192
27,8,Sibilant Snakehead ,Sibilant Snakeheads,6,13,0,4,0,90,35,25,5656,240
27,9,Scary Skull,Scary Skulls,8,12,0,3,0,90,0,25,5959,120
27,10,Little Ol' Lich,Little Ol' Liches,10,11,0,4,0,90,95,25,5530,453
27,11,Lucky Ol' Lich,Lucky Ol' Liches,10,12,0,4,0,90,95,25,6247,667
27,12,Mangy McMinimal Minister,Mangy McMinimal Minister,42,12,1,4,0,87,65,20,5051,367
27,13,Caber Champion,Caber Champions,27,12,0,3,0,98,30,20,5729,295
27,14,Sly Sylvan Slayer,Sly Sylvan Slayers,31,14,0,3,1,90,25,20,5947,342
27,15,Sinister Sylvan Slayer,Sinister Sylvan Slayers,31,15,0,3,1,90,25,20,7806,342
27,16,Sly Sylvan Saint,Sly Sylvan Saints,39,14,0,4,1,70,95,20,5172,51
27,17,Sinister Sylvan Saint,Sinister Sylvan Saints,39,15,0,3,1,70,95,20,6716,110
27,18,Mild McDinky Murderer,Mild McDinky Murderers,37,12,0,5,1,80,25,20,6560,222
27,19,Mad McDinky Murderer,Mad McDinky Murderers,37,13,0,5,1,80,25,20,8361,311
27,20,Crafty Caber Champion,Crafty Caber Champions,27,13,0,3,0,98,30,20,7317,477
27,21,Delicate McDinky Duke,Delicate McDinky Dukes,29,12,0,2,1,60,20,20,5500,200
27,22,Testy Trollish Tracker,Testy Trollish Trackers,32,13,0,4,1,80,50,20,6511,222
27,23,High Priestess,High Priestesses,40,12,0,3,0,60,80,20,6002,280
27,24,Raging Roxburgh Robber,Raging Roxburgh Robbers,34,15,0,3,1,60,75,15,11767,877
27,25,Sorcerous Snakehead,Sorcerous Snakeheads,6,13,0,5,0,80,35,25,13987,673
27,26,Sorcerous Snakehead,Sorcerous Snakeheads,6,13,0,2,0,80,35,25,13987,673
27,27,Sorcerous Snakehead,Sorcerous Snakeheads,6,13,0,5,0,80,35,25,13987,673
27,28,Dastardly Dryburgh Drake,Dastardly Dryburgh Drakes,14,10,0,5,0,110,60,25,9989,1507
27,29,Dastardly Dryburgh Drake,Dastardly Dryburgh Drakes,14,12,0,2,0,110,60,25,13021,1507
27,30,Dastardly Dryburgh Drake,Dastardly Dryburgh Drakes,14,12,0,5,0,110,60,25,13021,1507
27,31,Wolf,Wolves,13,11,0,5,0,80,0,25,8223,356
27,32,Wolf,Wolves,13,12,0,2,0,80,0,25,8223,891
27,33,Wolf,Wolves,13,12,0,5,0,80,0,25,8223,121
27,34,Heckhound,Heckhounds,13,11,0,5,0,80,0,25,8223,356
27,35,Heckhound,Heckhounds,13,12,0,2,0,80,0,25,8223,891
27,36,Heckhound,Heckhounds,13,12,0,5,0,80,0,25,8223,121
27,37,Highly Bovine Goat,Highly Bovine Goats,3,13,0,5,0,100,0,25,12437,2011
27,38,Highly Bovine Goat,Highly Bovine Goats,3,14,0,2,0,100,0,25,12437,2011
27,39,Highly Bovine Goat,Highly Bovine Goats,3,14,0,5,0,100,0,25,12437,2011
28,0,Roxburgh Robber,Roxburgh Robbers,34,14,0,5,1,50,75,15,6666,690
28,1,Sly Sylvan Slasher,Sly Sylvan Slashers,24,14,0,4,0,50,15,15,6323,104
28,2,Mild Minotaur,Mild Minotaurs,3,12,0,4,0,100,0,25,6477,210
28,3,Middling Minotaur,Middling Minotaurs,3,13,0,4,0,100,0,25,7001,435
28,4,Eery Ectoplasmic Entity,Eery Ectoplasmic Entities,9,14,0,3,0,60,50,22,7429,287
28,5,Puny Protoplasmic Phantom,Puny Protoplasmic Phantoms,11,11,0,4,1,70,95,25,6588,123
28,6,Protoplasmic Phantom,Protoplasmic Phantoms,11,12,0,3,0,70,60,25,7578,234
28,7,Nimble Nosferatu,Nimble Nosferatu,12,12,0,3,0,80,33,25,7247,192
28,8,Sibilant Snakehead ,Sibilant Snakeheads,6,13,0,5,0,80,35,25,6656,240
28,9,Scary Skull,Scary Skulls,8,12,0,4,0,80,0,25,6959,120
28,10,Little Ol' Lich,Little Ol' Liches,10,11,0,5,0,80,95,25,6530,453
28,11,Lucky Ol' Lich,Lucky Ol' Liches,10,12,0,5,0,80,95,25,7347,667
28,12,Mangy McMinimal Minister,Mangy McMinimal Minister,42,12,1,5,0,77,65,20,6161,367
28,13,Caber Champion,Caber Champions,27,12,0,4,0,88,30,20,6729,295
28,14,Sly Sylvan Slayer,Sly Sylvan Slayers,31,14,0,4,1,80,25,20,6947,342
28,15,Sinister Sylvan Slayer,Sinister Sylvan Slayers,31,15,0,4,1,80,25,20,8806,342
28,16,Sly Sylvan Saint,Sly Sylvan Saints,39,14,0,5,1,60,95,20,6172,51
28,17,Sinister Sylvan Saint,Sinister Sylvan Saints,39,15,0,4,1,60,95,20,7716,110
28,18,Mild McDinky Murderer,Mild McDinky Murderers,37,12,0,6,1,70,25,20,7560,222
28,19,Mad McDinky Murderer,Mad McDinky Murderers,37,13,0,6,1,70,25,20,9361,311
28,20,Crafty Caber Champion,Crafty Caber Champions,27,13,0,4,0,88,30,20,8347,477
28,21,Delicate McDinky Duke,Delicate McDinky Dukes,29,12,0,3,1,50,20,20,6500,200
28,22,Testy Trollish Tracker,Testy Trollish Trackers,32,13,0,5,1,70,50,20,7511,222
28,23,High Priestess,High Priestesses,40,12,0,4,0,50,80,20,7002,280
28,24,Raging Roxburgh Robber,Raging Roxburgh Robbers,34,15,0,4,1,50,75,15,13767,877
28,25,Sinister Sylvan Slasher,Sinister Sylvan Slashers,24,15,0,3,0,50,15,15,13566,231
28,26,Carlisle Conjerer,Carlisle Conjurer,43,12,0,5,0,50,95,15,11500,133
28,27,Cunning Carlisle Conjerer,Cunning Carlisle Conjurer,43,13,0,5,0,50,95,15,14000,320
28,28,Evil Ectoplasmic Entity,Evil Ectoplasmic Entities,9,14,0,3,0,60,50,22,11432,287
28,29,Powerful Protoplasmic Phantom,Powerful Protoplasmic Phantoms,11,13,0,3,0,70,35,25,15789,356
28,30,Nasty Nosferatu,Nasty Nosferatu,12,13,0,2,0,80,33,25,16321,445
28,31,Horrible High Priestess,Horrible High Priestesses,40,13,0,4,0,50,80,20,14833,76
28,32,Daring McDinky Duke,Daring McDinky Dukes,29,13,0,3,1,50,20,20,13022,400
28,33,Dour McDoughty Duke,Dour McDoughty Dukes,28,14,0,4,0,80,15,25,13500,457
28,34,Dastardly Dryburgh Drake,Dastardly Dryburgh Drakes,14,10,0,5,0,110,60,25,9989,1507
28,35,Dastardly Dryburgh Drake,Dastardly Dryburgh Drakes,14,12,0,2,0,110,60,25,13021,1507
28,36,Dastardly Dryburgh Drake,Dastardly Dryburgh Drakes,14,12,0,5,0,110,60,25,13021,1507
28,37,Sorcerous Snakehead,Sorcerous Snakeheads,6,13,0,5,0,80,35,25,13987,673
28,38,Sorcerous Snakehead,Sorcerous Snakeheads,6,14,0,2,0,80,35,25,13987,673
28,39,Sorcerous Snakehead,Sorcerous Snakeheads,6,14,0,5,0,80,35,25,13987,673
29,0,Grampian Goblin,Grampian Goblins,23,12,0,5,1,50,50,15,8522,340
29,1,Lindisfarne Lord,Lindisfarne Lords,26,12,0,5,0,50,50,15,7454,104
29,2,Mild Minotaur,Mild Minotaurs,3,12,0,4,0,100,0,25,7933,210
29,3,Middling Minotaur,Middling Minotaurs,3,13,0,4,0,100,0,25,9002,435
29,4,Eery Ectoplasmic Entity,Eery Ectoplasmic Entities,9,14,0,3,0,60,50,22,9432,287
29,5,Puny Protoplasmic Phantom,Puny Protoplasmic Phantoms,11,11,0,4,1,70,95,25,8323,123
29,6,Protoplasmic Phantom,Protoplasmic Phantoms,11,12,0,3,0,70,60,25,10565,234
29,7,Nimble Nosferatu,Nimble Nosferatu,12,12,0,3,0,80,33,25,9545,192
29,8,Sibilant Snakehead ,Sibilant Snakeheads,6,13,0,5,0,80,35,25,7511,240
29,9,Scary Skull,Scary Skulls,8,12,0,4,0,80,0,25,8842,120
29,10,Little Ol' Lich,Little Ol' Liches,10,11,0,5,0,80,95,25,7543,453
29,11,Lucky Ol' Lich,Lucky Ol' Liches,10,12,0,5,0,80,95,25,9675,667
29,12,Mean McUgly Marauder,Mean McUgly Marauders,36,12,0,6,0,77,85,20,7321,367
29,13,Caber Champion,Caber Champions,27,12,0,4,0,88,30,20,8455,295
29,14,Slyfoot Slayer,Slyfoot Slayers,33,12,0,4,0,80,35,25,8003,355
29,15,Sneaky Slyfoot Slayer,Sneaky Slyfoot Slayers,33,13,0,4,0,80,35,25,10000,354
29,16,Daring McDoughty Dipper,Daring McDoughty Dipper,35,14,0,5,1,60,95,20,7345,251
29,17,Dastardly McDoughty Dipper,Dastardly McDoughty Dipper,35,15,0,5,1,60,70,20,10500,420
29,18,Mild McDinky Murderer,Mild McDinky Murderers,37,12,0,6,1,70,25,20,10121,222
29,19,Mad McDinky Murderer,Mad McDinky Murderers,37,13,0,6,1,70,25,20,11000,311
29,20,Crafty Caber Champion,Crafty Caber Champions,27,13,0,4,0,88,30,20,11676,477
29,21,Mean McMinimal Marauder,Mean McMinimal Marauders,38,12,0,4,0,80,15,25,9066,458
29,22,Testy Trollish Tracker,Testy Trollish Trackers,32,13,0,5,1,70,50,20,10121,222
29,23,High Priestess,High Priestesses,40,12,0,4,0,50,80,20,9000,288
29,24,Gruesome Grampian Goblin,Gruesome Grampian Goblins,23,13,0,5,1,50,40,15,14003,505
29,25,Lindisfarne Lord,Lindisfarne Lords,26,13,0,5,0,50,50,15,13002,304
29,26,Carlisle Conjerer,Carlisle Conjurer,43,12,0,5,0,50,95,15,11505,133
29,27,Cunning Carlisle Conjerer,Cunning Carlisle Conjurer,43,13,0,5,0,50,95,15,14088,320
29,28,Evil Ectoplasmic Entity,Evil Ectoplasmic Entities,9,14,0,3,0,60,50,22,11432,287
29,29,Powerful Protoplasmic Phantom,Powerful Protoplasmic Phantoms,11,13,0,3,0,70,35,25,15760,346
29,30,Nasty Nosferatu,Nasty Nosferatu,12,13,0,2,0,80,33,25,16321,445
29,31,Horrible High Priestess,Horrible High Priestesses,40,13,0,4,0,50,80,20,14833,176
29,32,Witch's Mummy,Witches' Mummy,10,12,0,5,0,80,95,25,14750,891
