Map,MapIndex,NameSingle,NamePlural,a0,Count,Adds,a1,PAR,MAR,XP,Gold,b0,b1,b2,Str,Def,Dex,HP,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,sp0,sl0,sp1,sl1,sp2,sl2,sp3,sl3,sp4,sl4,sp5,sl5,sp6,sl6,sp7,sl7,sp8,sl8,sp9,sl9
25,23,Were-Minotaur,Were-Minotaurs,0,2,2,0,0,60,600,1100,10,6,1,42,20,200,900,9,5,0,3,42,255,25,0,42,0,9,0,12,4,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
25,24,Skeletal Knight,Skeletal Knight,2,3,4,50,0,0,700,800,7,7,1,60,20,120,800,12,8,0,6,42,255,15,2,42,3,8,0,42,4,4,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
25,25,Lamprey,Lampreys,1,3,4,40,0,0,150,400,5,6,1,40,16,62,250,24,3,2,5,1,1,12,0,1,2,8,2,1,3,6,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
25,26,Death Leech,Death Leeches,1,3,3,25,35,0,750,900,5,8,2,75,21,145,500,60,7,0,2,1,254,0,1,1,0,12,0,1,4,8,0,8,11,8,11,4,7,1,4,1,5,1,6,6,8,6,8,20,4,20,4
25,27,Chess King,Chess King,0,1,0,75,50,0,1000,3000,1,6,1,36,18,330,900,90,11,0,2,67,0,9,0,67,1,6,0,67,4,4,0,8,12,6,9,4,5,3,8,9,7,10,8,0,6,20,4,6,7,4,5
25,28,Chess Queen,Chess Queen,0,1,0,25,35,100,900,3000,1,3,1,28,11,24,50,6,4,4,4,2,2,3,0,2,2,2,0,2,2,3,0,8,4,8,4,8,2,6,4,6,4,6,4,6,4,7,3,7,3,7,3
25,29,Chess Bishop,Chess Bishops,0,2,0,200,40,75,800,1000,1,7,2,62,17,170,450,8,11,8,5,43,4,9,0,8,255,15,0,116,2,12,0,21,7,19,6,20,7,6,8,0,8,8,7,11,6,10,10,4,7,1,8
25,30,Chess Knight,Chess Knights,0,2,0,150,15,50,750,800,2,7,1,75,18,190,454,7,6,4,4,58,255,12,0,102,3,4,0,115,1,7,0,15,7,12,8,11,7,11,7,21,4,20,5,6,7,9,3,1,6,10,7
25,31,Chess Rook,Chess Rooks,0,2,0,100,0,50,500,650,12,5,1,90,21,300,2000,9,9,0,7,65,255,30,0,65,1,15,0,65,6,5,2,8,11,6,9,4,11,8,11,1,4,1,5,1,5,3,5,20,3,9,11
25,32,Chess Pawn,Chess Pawns,0,8,0,200,5,50,300,450,2,5,1,50,19,340,800,60,5,8,3,68,0,6,0,104,2,4,0,115,4,3,2,20,6,20,6,8,4,8,4,7,4,15,8,15,8,19,4,21,7,21,5
25,33,Pincer Cobra,Pincer Cobras,0,3,3,20,0,0,500,450,4,6,1,36,18,90,200,6,2,3,5,3,4,3,0,15,255,254,2,17,0,10,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
25,34,Wyvern,Wyverns,0,3,2,50,50,75,650,1400,9,5,1,32,19,450,1000,45,9,0,2,2,5,8,0,3,4,25,0,4,253,60,0,6,10,4,6,1,6,8,12,0,7,3,6,1,4,12,6,11,12,15,9
25,35,Dragon,Dragons,1,2,1,0,60,75,1600,5000,9,8,1,50,20,600,4400,100,13,0,1,2,255,30,0,3,3,12,0,5,252,150,0,6,12,4,10,1,7,1,9,0,10,3,8,2,8,12,10,10,12,4,6
25,36,Dragon,Dragons,0,2,2,0,60,75,1600,5500,9,8,1,60,21,700,6000,120,14,0,1,2,255,40,0,3,4,15,0,5,252,175,0,6,12,4,11,1,8,1,12,0,11,3,9,2,8,12,11,10,12,4,7
25,37,Cyclops,Cyclops,2,3,2,0,15,50,800,1400,12,4,1,70,20,250,1000,7,8,0,7,65,254,25,0,65,1,12,0,65,5,3,0,8,10,6,8,4,10,8,10,1,4,1,5,8,12,4,8,1,6,21,7
25,38,Cyclops,Cyclops,2,2,2,0,15,50,800,1400,12,4,1,70,20,250,1000,7,8,0,7,65,254,25,0,65,1,12,0,65,5,3,0,8,10,6,8,4,10,8,10,1,4,1,5,8,12,4,8,1,6,21,7
25,39,Cyclops,Cyclops,2,1,2,0,15,50,800,1400,12,4,1,70,20,250,1000,7,8,0,7,65,254,25,0,65,1,12,0,65,5,3,0,8,10,6,8,4,10,8,10,1,4,1,5,8,12,4,8,1,6,21,7
26,0,Sly Troll Ranger,Sly Troll Rangers,2,4,2,140,15,25,625,1210,2,5,1,41,15,86,360,7,5,5,5,103,0,5,0,41,1,4,0,66,3,1,2,21,6,15,6,0,6,4,3,9,4,1,2,7,4,8,7,3,3,6,5
26,1,Sly Troll Ranger,Sly Troll Rangers,1,3,3,120,15,25,625,1230,2,5,1,45,16,100,445,8,6,5,5,103,0,6,0,42,1,5,0,41,3,1,0,21,6,15,7,0,6,4,4,9,5,1,2,7,4,8,8,3,3,6,6
26,2,Wily Troll Ranger,Wily Troll Rangers,0,2,4,100,18,25,700,1250,2,6,1,50,17,120,560,9,6,4,5,103,255,7,0,42,1,5,0,41,4,1,0,21,7,15,7,0,7,4,5,9,6,1,3,20,5,8,9,3,4,6,6
26,3,Wily Troll Ranger,Wily Troll Rangers,0,2,3,100,18,25,700,1250,2,6,1,50,17,120,560,9,6,4,5,103,255,7,0,42,1,5,0,41,4,1,0,21,7,15,7,0,7,4,5,9,6,1,3,20,5,8,9,3,4,6,6
26,4,Sly Halfling Ranger,Sly Halfling Rangers,1,3,3,140,15,35,625,1210,2,6,1,50,14,105,310,4,7,7,7,104,3,3,0,67,255,8,0,115,4,2,0,21,4,21,4,21,4,1,4,1,6,1,6,3,2,6,6,11,7,7,12
26,5,Sly Halfling Ranger,Sly Halfling Rangers,0,2,4,120,15,35,625,1230,2,6,1,55,15,125,400,4,8,7,7,104,3,3,0,67,255,9,0,66,4,2,0,21,5,21,5,1,4,1,4,7,6,7,6,3,2,6,6,11,8,7,12
26,6,Wily Halfling Ranger,Wily Halfling Rangers,0,2,3,100,18,35,700,1250,2,7,1,60,16,155,500,5,9,7,7,104,3,3,0,41,255,10,0,66,4,3,0,21,6,1,5,1,5,7,6,7,6,20,6,3,3,6,7,11,9,7,12
26,7,Wily Halfling Ranger,Wily Halfling Rangers,1,1,4,100,18,35,700,1250,2,7,1,60,16,155,500,5,9,7,7,104,3,3,0,41,255,10,0,66,4,3,0,21,6,1,5,1,5,7,6,7,6,20,6,3,3,6,7,11,9,7,12
26,8,Lich,Liches,0,2,1,0,60,50,1300,5000,8,6,1,60,20,500,1500,25,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,10,1,8,1,6,21,9,4,7,4,6,20,7,10,10,9,8
26,9,Lich,Liches,1,1,2,0,60,50,1300,5000,8,6,1,60,20,500,1500,25,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,10,1,8,1,6,21,9,4,7,4,6,20,7,10,10,9,8
26,10,Lich,Liches,0,2,0,0,60,50,1300,6000,8,7,1,60,21,600,2500,30,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,10,1,8,1,7,21,9,4,8,4,7,20,8,10,11,9,9
26,11,Gargoyle,Gargoyles,0,3,2,50,25,40,800,1500,1,6,1,47,19,460,700,60,11,0,1,2,1,12,0,2,1,7,0,2,2,5,0,1,7,1,9,4,6,4,7,0,5,6,10,8,12,3,7,20,6,9,7
26,12,Gargoyle,Gargoyles,1,3,3,40,25,40,800,1500,1,6,1,47,19,460,700,60,11,0,1,2,1,12,0,2,1,7,0,2,2,5,0,1,7,1,9,4,6,4,7,0,5,6,10,8,12,3,7,20,6,9,7
26,13,Gargoyle,Gargoyles,2,2,4,40,25,40,800,1500,1,6,1,47,19,460,700,60,11,0,1,2,1,12,0,2,1,7,0,2,2,5,0,1,7,1,9,4,6,4,7,0,5,6,10,8,12,3,7,20,6,9,7
26,14,Phantasm,Phantasms,1,3,2,90,20,30,600,750,1,5,1,28,16,275,700,60,10,0,2,67,0,7,0,67,1,4,0,67,2,2,0,8,12,6,8,4,5,3,7,9,6,10,7,0,5,6,6,4,4,7,7
26,15,Phantasm,Phantasms,0,4,1,80,20,30,600,750,1,6,1,32,17,300,800,75,11,0,2,67,0,8,0,67,1,5,0,67,3,3,0,8,12,6,8,4,5,3,7,9,7,10,8,0,5,8,7,6,6,4,4
26,16,Phantasm,Phantasms,1,3,1,70,20,30,600,750,1,6,1,32,17,300,800,75,11,0,2,67,0,8,0,67,1,5,0,67,3,3,0,8,12,6,8,4,5,3,7,9,7,10,8,0,5,8,7,6,6,4,4
26,17,Were-Minotaur,Were-Minotaurs,0,3,4,0,0,30,600,1050,10,6,1,36,19,160,800,8,5,0,3,42,255,20,0,42,0,8,0,12,4,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,18,Were-Minotaur,Were-Minotaurs,1,3,3,0,0,30,600,1050,10,6,1,36,19,160,800,8,5,0,3,42,255,20,0,42,0,8,0,12,4,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,19,Were-Minotaur,Were-Minotaurs,1,3,2,0,0,30,600,1100,10,6,1,42,20,200,900,9,5,0,3,42,255,25,0,42,0,9,0,12,4,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,20,Hell Wolf,Hell Wolves,1,3,2,50,30,40,700,800,3,6,2,40,20,200,175,30,10,0,2,1,5,3,0,2,6,2,0,21,254,20,2,0,4,8,12,3,6,6,6,2,4,10,6,1,4,1,6,20,5,4,5
26,21,Hell Wolf,Hell Wolves,0,2,4,45,30,40,700,800,3,6,2,48,22,250,300,40,11,0,2,1,5,4,0,2,8,3,0,21,254,30,2,0,5,8,12,3,7,6,8,2,5,10,7,1,5,1,7,20,6,4,6
26,22,Hell Wolf,Hell Wolves,1,4,2,45,30,40,700,800,3,6,2,48,22,250,300,40,11,0,2,1,5,4,0,2,8,3,0,21,254,30,2,0,5,8,12,3,7,6,8,2,5,10,7,1,5,1,7,20,6,4,6
26,23,Hell Wolf,Hell Wolves,0,5,1,30,30,40,700,800,3,7,2,60,24,350,550,50,12,0,2,1,6,5,0,2,8,4,0,21,254,75,2,0,6,8,12,3,8,6,10,2,6,10,8,1,6,1,8,20,7,4,7
26,24,Tyran,Tyrans,1,4,3,150,0,0,500,750,4,7,1,65,20,80,500,12,4,0,2,42,4,6,0,3,1,12,0,20,254,30,4,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,25,Tyran,Tyrans,0,2,5,180,0,0,500,750,4,7,2,75,22,106,750,15,4,0,2,42,4,6,0,3,1,18,0,20,254,40,4,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,26,Blue Troll Knight,Blue Troll Knights,2,3,3,130,18,35,600,1300,2,6,1,65,17,163,346,5,5,5,5,42,255,10,0,66,3,4,2,101,1,6,0,15,7,12,7,6,7,6,7,21,4,21,5,6,7,9,2,1,5,10,6
26,27,Blue Troll Knight,Blue Troll Knights,1,4,2,130,18,35,650,1300,2,7,1,75,18,190,454,7,6,4,4,58,255,12,0,102,3,4,0,115,1,7,0,15,7,12,8,11,7,11,7,21,4,20,5,6,7,9,3,1,6,10,7
26,28,Shapeshifter,Shapeshifters,1,4,3,75,0,0,750,1200,10,7,1,45,18,240,900,40,10,0,3,42,0,12,0,42,1,6,2,42,3,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,29,Black Dwarf Knight,Black Dwarf Knights,2,3,2,130,18,35,600,1300,2,6,1,45,17,320,600,6,7,3,4,41,255,10,0,66,3,6,2,101,5,2,0,4,4,4,5,11,5,11,5,21,5,21,5,20,2,8,4,8,4,8,4
26,30,Black Dwarf Knight,Black Dwarf Knights,1,2,3,130,18,35,650,1300,2,7,1,50,18,360,720,8,7,2,3,41,255,15,0,102,1,8,0,115,5,5,0,4,6,4,7,4,5,6,5,6,5,21,6,20,6,8,6,8,6,10,4
26,31,Ghoul,Ghouls,1,5,2,0,0,0,675,650,7,5,1,65,22,130,700,7,6,0,2,1,4,12,0,1,0,4,1,1,254,65,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,32,Ghoul,Ghouls,0,4,3,0,0,0,675,650,7,5,1,75,23,160,850,9,8,0,2,1,5,16,0,1,0,5,1,1,254,65,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
26,33,Were-Bear,Were-Bears,1,4,1,60,20,25,800,950,3,6,2,36,17,225,600,60,12,0,3,1,6,1,0,2,2,6,0,2,255,30,0,9,9,6,8,6,9,8,12,16,6,1,7,4,6,20,8,1,4,0,6
26,34,Were-Bear,Were-Bears,0,2,2,80,20,25,800,950,3,6,2,40,18,250,750,75,13,0,3,1,6,1,0,2,2,6,0,2,255,30,0,9,10,6,10,6,12,8,12,16,8,1,9,4,8,20,10,1,6,0,8
26,35,Dragon,Dragons,1,2,0,0,40,35,2600,5000,9,8,1,50,20,600,4400,100,13,0,1,2,255,30,0,3,3,12,0,5,252,150,0,6,12,4,10,1,7,1,9,0,10,3,8,2,8,12,10,10,12,4,6
26,36,Dragon,Dragons,0,2,0,0,40,35,3000,5000,9,8,1,60,21,700,6000,120,14,0,1,2,255,40,0,3,4,15,0,5,252,175,0,6,12,4,11,1,8,1,12,0,11,3,9,2,8,12,11,10,12,4,7
26,37,Phoenix,Phoenix,0,1,0,0,75,50,10000,9000,1,6,1,52,21,700,5000,90,13,0,1,2,3,16,0,2,3,9,0,2,4,7,0,1,10,1,12,4,9,4,11,0,7,6,12,8,12,3,12,20,12,9,11
26,38,Phoenix,Phoenix,0,1,0,0,75,50,10000,9000,1,6,1,52,21,700,5000,90,13,0,1,2,3,16,0,2,3,9,0,2,4,7,0,1,10,1,12,4,9,4,11,0,7,6,12,8,12,3,12,20,12,9,11
26,39,Phoenix,Phoenix,0,1,0,0,75,50,10000,9000,1,6,1,52,21,700,5000,90,13,0,1,2,3,16,0,2,3,9,0,2,4,7,0,1,10,1,12,4,9,4,11,0,7,6,12,8,12,3,12,20,12,9,11
27,0,Hardy Elf Cleric,Hardy Elf Clerics,0,3,3,180,60,60,850,775,1,5,1,32,16,120,200,4,9,6,6,83,4,3,0,103,3,2,0,115,2,5,0,21,5,16,4,20,4,20,4,0,7,9,4,9,5,8,9,7,12,6,6
27,1,Hardy Elf Cleric,Hardy Elf Clerics,1,2,3,180,60,60,850,775,1,5,1,32,16,120,200,4,9,6,6,83,4,3,0,103,3,2,0,115,2,5,0,21,5,16,4,20,4,20,4,0,7,9,4,9,5,8,9,7,12,6,6
27,2,Hardy Elf Cleric,Hardy Elf Clerics,0,2,2,160,60,60,850,775,1,5,1,35,17,160,245,6,9,6,5,83,4,4,2,8,3,2,0,69,2,6,0,21,6,16,5,20,4,20,4,0,8,9,5,11,12,8,10,7,12,6,7
27,3,Hardy Gremlin Cleric,Hardy Gremlin Cleric,1,2,4,180,60,75,850,775,1,5,1,44,14,95,250,5,8,7,6,83,3,3,0,8,0,8,0,115,3,6,0,21,5,19,5,20,5,6,6,0,5,8,6,11,5,10,7,4,5,1,5
27,4,Hardy Gremlin Cleric,Hardy Gremlin Cleric,0,3,2,160,60,75,850,775,1,6,1,50,15,120,300,6,9,7,6,83,4,5,0,8,0,10,0,116,3,8,0,21,6,19,5,20,5,6,7,0,6,8,6,11,5,10,8,4,6,1,6
27,5,Venerable Gremlin Cleric,Venerable Gremlin Clerics,0,1,3,200,70,75,1050,900,1,6,1,56,16,145,375,7,10,7,6,83,4,8,0,8,0,12,0,69,2,10,0,21,6,19,6,20,6,6,7,0,7,8,7,11,6,10,9,4,6,1,7
27,6,Bronze Ogre,Bronze Ogres,1,5,5,30,0,50,125,90,11,3,1,26,12,40,80,4,2,6,8,40,1,0,0,57,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,7,Bronze Ogre,Bronze Ogres,0,4,4,20,0,50,125,90,11,3,1,28,13,50,100,6,2,7,8,40,1,0,0,102,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,8,Bronze Ogre,Bronze Ogres,0,5,3,20,0,50,125,90,11,3,1,28,13,50,100,6,2,7,8,40,1,0,0,102,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,9,Silver Ogre,Silver Ogres,2,4,4,40,0,60,250,180,11,4,1,32,16,65,130,7,3,4,7,38,1,1,0,102,4,0,0,115,2,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,10,Silver Ogre,Silver Ogres,1,5,3,30,0,60,250,180,11,5,1,36,17,80,180,9,3,5,7,38,1,3,2,40,4,0,0,115,2,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,11,Silver Ogre,Silver Ogres,0,3,4,20,0,60,250,180,11,6,1,40,18,100,230,11,3,6,6,38,1,5,2,41,5,0,0,115,2,4,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,12,Phantasm,Phantasms,0,3,2,80,50,50,650,750,1,6,1,32,17,300,800,75,11,0,2,67,0,8,0,67,1,5,0,67,3,3,0,8,12,6,8,4,5,3,7,9,7,10,8,0,5,8,7,6,6,4,4
27,13,Phantasm,Phantasms,1,2,3,70,50,50,650,750,1,6,1,32,17,300,800,75,11,0,2,67,0,8,0,67,1,5,0,67,3,3,0,8,12,6,8,4,5,3,7,9,7,10,8,0,5,8,7,6,6,4,4
27,14,Phantasm,Phantasms,0,2,2,60,50,50,650,750,1,6,1,36,18,330,900,90,11,0,2,67,0,9,0,67,1,6,0,67,4,4,0,8,12,6,9,4,5,3,8,9,7,10,8,0,6,20,4,6,7,4,5
27,15,Dragon,Dragons,0,2,1,0,60,90,3000,4500,9,6,1,38,20,600,1600,60,12,0,1,2,255,10,0,3,1,5,0,5,252,100,0,6,11,4,8,1,5,1,7,0,8,3,7,2,6,12,8,10,10,4,5
27,16,Dragon,Dragons,1,1,1,0,60,90,3000,4500,9,6,1,38,20,600,1600,60,12,0,1,2,255,10,0,3,1,5,0,5,252,100,0,6,11,4,8,1,5,1,7,0,8,3,7,2,6,12,8,10,10,4,5
27,17,Dragon,Dragons,0,1,0,0,60,90,3000,4750,9,6,1,44,20,750,3200,80,12,0,1,2,255,20,0,3,2,8,0,5,252,125,0,6,12,4,9,1,6,1,8,0,9,3,8,2,7,12,9,10,11,4,6
27,18,Were-Bear,Were-Bears,0,3,3,80,35,50,900,1500,3,6,2,36,17,225,600,60,12,0,3,1,6,1,0,2,2,6,0,2,255,30,0,9,9,6,8,6,9,8,12,16,6,1,7,4,6,20,8,1,4,0,6
27,19,Were-Bear,Were-Bears,1,4,2,60,35,50,900,1500,3,6,2,36,17,225,600,60,12,0,3,1,6,1,0,2,2,6,0,2,255,30,0,9,9,6,8,6,9,8,12,16,6,1,7,4,6,20,8,1,4,0,6
27,20,Were-Bear,Were-Bears,0,2,3,40,35,50,900,1500,3,6,2,40,18,250,750,75,13,0,3,1,6,1,0,2,2,6,0,2,255,30,0,9,10,6,10,6,12,8,12,16,8,1,9,4,8,20,10,1,6,0,8
27,21,Hell Wolf,Hell Wolves,0,3,4,45,45,20,1000,1300,3,6,2,48,22,250,300,40,11,0,2,1,5,4,0,2,8,3,0,21,254,30,2,0,5,8,12,3,7,6,8,2,5,10,7,1,5,1,7,20,6,4,6
27,22,Hell Wolf,Hell Wolves,1,4,3,45,45,20,1000,1300,3,6,2,48,22,250,300,40,11,0,2,1,5,4,0,2,8,3,0,21,254,30,2,0,5,8,12,3,7,6,8,2,5,10,7,1,5,1,7,20,6,4,6
27,23,Hell Wolf,Hell Wolves,0,3,3,30,45,20,1000,1300,3,7,2,60,24,350,550,50,12,0,2,1,6,5,0,2,8,4,0,21,254,75,2,0,6,8,12,3,8,6,10,2,6,10,8,1,6,1,8,20,7,4,7
27,24,Deinon,Deinons,1,7,4,20,0,0,300,300,4,6,1,36,16,40,200,8,3,2,4,2,3,2,0,3,1,8,0,20,254,20,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,25,Tyran,Tyrans,1,3,3,30,0,0,700,600,4,7,1,65,20,80,500,12,4,0,2,42,4,6,0,3,1,12,0,20,254,30,4,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,26,Lizardite,Lizardites,1,3,4,40,0,60,250,150,11,4,1,40,15,50,200,4,3,2,8,66,255,11,2,102,1,7,0,66,4,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,27,Saurion,Saurions,2,2,3,70,30,60,500,225,11,5,1,60,20,70,600,7,4,2,7,42,255,12,0,42,2,8,0,42,5,3,0,20,6,9,8,1,3,1,3,1,3,7,9,8,5,8,5,11,4,0,4
27,28,Pincer Cobra,Pincer Cobras,1,5,2,20,0,0,350,240,4,6,1,30,16,60,180,6,2,3,5,3,3,3,0,15,255,255,2,17,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,29,Dragon,Dragons,0,1,1,0,65,75,3000,4750,9,8,1,50,20,600,4400,100,13,0,1,2,255,30,0,3,3,12,0,5,252,150,0,6,12,4,10,1,7,1,9,0,10,3,8,2,8,12,10,10,12,4,6
27,30,Gold Ogre,Gold Ogres,0,2,3,60,0,75,800,800,11,7,1,50,19,125,500,12,4,3,6,58,1,18,0,41,5,0,0,102,2,4,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,31,Gold Ogre,Gold Ogres,0,2,2,50,0,75,800,800,11,8,1,60,20,150,750,15,5,4,5,58,1,24,0,42,6,0,0,102,3,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
27,32,Hardy Elf Cleric,Hardy Elf Clerics,1,3,3,180,60,75,800,900,1,5,1,32,16,120,200,4,9,6,6,83,4,3,0,103,3,2,0,115,2,5,0,21,5,16,4,20,4,20,4,0,7,9,4,9,5,8,9,7,12,6,6
27,33,Venerable Elf Cleric,Venerable Elf Clerics,1,2,3,200,65,75,1050,1100,1,5,1,40,18,200,315,6,10,7,5,92,5,6,0,8,255,6,2,69,3,7,0,21,6,16,5,20,5,8,11,0,9,9,7,11,12,10,9,4,6,6,8
27,34,Hardy Troll Cleric,Hardy Troll Clerics,1,3,3,180,60,75,800,900,1,5,1,50,14,150,250,5,8,6,5,83,3,3,2,103,1,7,0,115,0,6,0,21,5,16,5,20,4,6,6,0,5,8,11,11,12,10,4,4,4,1,7
27,35,Venerable Troll Cleric,Venerable Troll Clerics,1,2,4,200,65,75,1050,1100,1,6,1,60,16,230,375,7,10,6,4,103,3,4,0,8,255,12,0,116,0,8,0,21,6,16,6,20,5,6,7,0,7,8,12,11,12,10,6,4,5,1,8
27,36,Hardy Halfling Cleric,Hardy Halfling Clerics,1,3,3,180,60,75,800,900,1,6,1,40,15,115,220,4,11,9,9,83,0,9,0,102,3,3,0,69,2,5,0,21,4,16,5,20,4,9,4,0,7,8,10,11,12,10,7,4,7,1,5
27,37,Venerable Halfling Cleric,Venerable Halfling Clerics,1,2,4,200,65,75,1050,1100,1,6,1,50,17,190,339,6,11,9,8,92,0,12,0,8,4,4,0,69,2,6,0,21,5,16,6,20,5,6,6,0,9,8,12,11,12,10,9,4,8,1,6
27,38,Hardy Gremlin Cleric,Hardy Gremlin Cleric,0,3,3,160,60,75,800,900,1,6,1,50,15,120,300,6,9,7,6,83,4,5,0,8,0,10,0,116,3,8,0,21,6,19,5,20,5,6,7,0,6,8,6,11,5,10,8,4,6,1,6
27,39,Venerable Gremlin Cleric,Venerable Gremlin Clerics,1,2,4,200,65,75,1050,1100,1,6,1,56,16,145,375,7,10,7,6,83,4,8,0,8,0,12,0,69,2,10,0,21,6,19,6,20,6,6,7,0,7,8,7,11,6,10,9,4,6,1,7
28,0,Hobgoblin,Hobgoblins,0,5,5,55,35,35,650,600,1,5,1,30,16,80,300,10,5,0,4,58,2,8,0,41,6,2,0,115,0,4,0,8,4,8,4,8,4,8,4,8,5,6,3,6,3,6,3,7,5,20,3
28,1,Hobgoblin,Hobgoblins,1,7,3,50,35,35,650,600,1,5,1,30,16,80,300,10,5,0,4,58,2,8,0,41,6,2,0,115,0,4,0,8,4,8,4,8,4,8,4,8,5,6,3,6,3,6,3,7,5,20,3
28,2,Hobgoblin,Hobgoblins,1,6,4,50,35,35,650,600,1,5,1,30,16,80,300,10,5,0,4,58,2,8,0,41,6,2,0,115,0,4,0,8,4,8,4,8,4,8,4,8,5,6,3,6,3,6,3,7,5,20,3
28,3,Hobgoblin,Hobgoblins,0,6,2,4,35,35,650,600,1,5,1,35,18,120,400,15,6,0,3,58,2,12,0,41,6,4,0,115,0,5,0,8,6,8,6,8,6,8,6,8,7,6,5,6,5,6,5,7,7,20,4
28,4,Hobgoblin,Hobgoblins,0,4,4,5,35,35,650,600,1,5,1,35,18,120,400,15,6,0,3,58,2,12,0,41,6,4,0,115,0,5,0,8,6,8,6,8,6,8,6,8,7,6,5,6,5,6,5,7,7,20,4
28,5,King Goblin,King Goblins,0,2,2,120,70,55,1600,2200,1,7,2,50,24,250,600,70,10,3,2,65,3,14,4,115,6,6,0,8,254,30,0,8,10,4,8,6,6,8,12,4,4,6,7,7,12,0,6,21,7,20,8
28,6,King Goblin,King Goblins,1,3,1,120,70,55,1600,2200,1,7,2,50,24,250,600,70,10,3,2,65,3,14,4,115,6,6,0,8,254,30,0,8,10,4,8,6,6,8,12,4,4,6,7,7,12,0,6,21,7,20,8
28,7,King Goblin,King Goblins,0,2,2,100,70,55,1600,2400,1,9,2,60,26,325,900,90,12,3,1,65,3,20,4,115,6,6,0,8,255,40,0,8,12,4,9,6,8,8,12,10,12,20,6,1,7,0,9,21,9,1,9
28,8,Ice Lion,Ice Lions,0,4,3,40,0,0,350,500,3,4,1,32,14,100,60,20,4,2,6,1,4,254,0,2,3,2,0,9,0,5,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
28,9,Ice Lion,Ice Lions,1,3,3,53,0,0,350,500,3,4,1,32,14,100,60,20,4,2,6,1,4,254,0,2,3,2,0,9,0,5,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
28,10,Ice Lion,Ice Lions,1,2,4,35,0,0,350,500,3,4,1,32,14,100,60,20,4,2,6,1,4,254,0,2,3,2,0,9,0,5,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
28,11,Ice Lion,Ice Lions,0,3,2,25,0,0,350,500,3,4,1,40,16,130,75,30,5,2,6,1,4,253,0,2,4,3,0,9,0,8,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
28,12,Ice Lion,Ice Lions,0,2,3,25,0,0,350,500,3,4,1,40,16,130,75,30,5,2,6,1,4,253,0,2,4,3,0,9,0,8,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
28,13,Polar Bear,Polar Bears,0,3,3,50,0,0,400,700,3,5,1,24,12,125,125,25,2,0,4,1,4,1,0,2,2,0,0,2,0,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
28,14,Polar Bear,Polar Bears,1,4,2,45,0,0,400,700,3,5,1,24,12,125,125,25,2,0,4,1,4,1,0,2,2,0,0,2,0,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
